ID,Link,Name,New,In Analysis,Ready,In Progress,Waiting,Accepted,Done,Type,
BKG-804,https://its.it.lan.com/browse/BKG-804,,2017-06-05,,2017-06-20,2017-06-23,2017-06-27,2017-06-28,2017-06-29,Task,
BKG-806,https://its.it.lan.com/browse/BKG-806,,2017-06-05,,2017-06-15,2017-06-15,2017-06-19,2017-06-19,2017-06-19,Task,
BKG-808,https://its.it.lan.com/browse/BKG-808,,2017-06-05,,2017-06-23,2017-06-23,2017-06-23,2017-06-27,2017-06-28,Task,
BKG-811,https://its.it.lan.com/browse/BKG-811,,2017-06-05,,2017-06-23,2017-06-23,2017-06-23,2017-06-27,2017-06-28,Task,
BKG-812,https://its.it.lan.com/browse/BKG-812,,2017-06-05,,2017-06-22,2017-06-22,2017-06-22,2017-06-23,2017-06-23,Task,
BKG-817,https://its.it.lan.com/browse/BKG-817,,2017-06-05,,2017-06-08,2017-06-08,2017-06-13,2017-06-13,2017-06-13,Task,
BKG-831,https://its.it.lan.com/browse/BKG-831,,2017-06-05,,2017-06-09,2017-06-09,2017-06-14,2017-06-15,2017-06-15,Task,
BKG-832,https://its.it.lan.com/browse/BKG-832,,2017-06-05,,2017-06-07,2017-06-07,2017-06-09,2017-06-09,2017-06-09,Task,
BKG-834,https://its.it.lan.com/browse/BKG-834,,2017-06-05,,2017-06-23,2017-06-23,2017-06-26,2017-06-27,2017-06-29,Task,
BKG-835,https://its.it.lan.com/browse/BKG-835,,2017-06-05,,2017-06-22,2017-06-22,2017-06-23,2017-06-23,2017-06-23,Task,
BKG-836,https://its.it.lan.com/browse/BKG-836,,2017-06-05,,2017-06-22,2017-06-22,2017-06-22,2017-06-23,2017-06-23,Task,
BKG-840,https://its.it.lan.com/browse/BKG-840,,2017-06-05,,2017-06-19,2017-06-20,2017-06-20,2017-06-20,2017-06-20,Task,
BKG-841,https://its.it.lan.com/browse/BKG-841,,2017-06-05,,2017-06-06,2017-06-06,2017-06-06,2017-06-06,2017-06-06,Story,
BKG-847,https://its.it.lan.com/browse/BKG-847,,2017-06-06,,2017-06-06,2017-06-06,2017-06-06,2017-06-06,2017-06-06,Task,
BKG-848,https://its.it.lan.com/browse/BKG-848,,2017-06-06,,2017-06-06,2017-06-06,2017-06-06,2017-06-06,2017-06-08,Task,
BKG-849,https://its.it.lan.com/browse/BKG-849,,2017-06-07,,2017-06-07,2017-06-07,2017-06-07,2017-06-07,2017-06-08,Task,
BKG-850,https://its.it.lan.com/browse/BKG-850,,2017-06-07,,2017-06-12,2017-06-12,2017-06-12,2017-06-12,2017-06-12,Task,
BKG-851,https://its.it.lan.com/browse/BKG-851,,2017-06-07,,2017-06-12,2017-06-12,2017-06-12,2017-06-12,2017-06-12,Task,
BKG-852,https://its.it.lan.com/browse/BKG-852,,2017-06-07,,2017-06-07,2017-06-07,2017-06-09,2017-06-09,2017-06-12,Task,
BKG-855,https://its.it.lan.com/browse/BKG-855,,2017-06-07,,2017-07-03,2017-07-04,2017-07-11,2017-07-13,2017-07-17,Story,
BKG-856,https://its.it.lan.com/browse/BKG-856,,2017-06-07,,2017-06-07,2017-06-07,2017-06-07,2017-06-07,2017-06-09,Task,
BKG-857,https://its.it.lan.com/browse/BKG-857,,2017-06-08,,2017-06-08,2017-06-13,2017-06-14,2017-06-15,2017-06-15,Bug,
BKG-865,https://its.it.lan.com/browse/BKG-865,,2017-06-14,,2017-06-14,2017-06-14,2017-06-15,,2017-06-15,Bug,
BKG-866,https://its.it.lan.com/browse/BKG-866,,2017-06-14,,2017-06-14,2017-06-14,2017-06-14,2017-06-15,2017-06-15,Task,
BKG-867,https://its.it.lan.com/browse/BKG-867,,2017-06-14,,2017-06-14,2017-06-15,2017-06-15,2017-06-15,2017-06-15,Bug,
BKG-868,https://its.it.lan.com/browse/BKG-868,,2017-06-14,,2017-06-14,2017-06-14,2017-06-14,2017-06-15,2017-06-15,Task,
BKG-869,https://its.it.lan.com/browse/BKG-869,,2017-06-15,,2017-06-15,2017-06-15,2017-06-15,2017-06-16,2017-06-16,Story,
BKG-870,https://its.it.lan.com/browse/BKG-870,,2017-06-15,,2017-06-15,2017-06-15,2017-06-15,2017-06-16,2017-06-16,Bug,
BKG-871,https://its.it.lan.com/browse/BKG-871,,2017-06-16,,2017-06-16,2017-06-16,2017-06-16,2017-06-16,2017-06-16,Story,
BKG-872,https://its.it.lan.com/browse/BKG-872,,2017-06-19,,2017-06-19,2017-06-19,2017-06-19,2017-06-20,2017-06-20,Task,
BKG-876,https://its.it.lan.com/browse/BKG-876,,2017-06-19,,2017-06-19,2017-06-19,2017-06-19,2017-06-19,2017-06-19,Task,
BKG-877,https://its.it.lan.com/browse/BKG-877,,2017-06-19,,2017-06-19,2017-06-19,2017-06-19,2017-06-19,2017-06-20,Task,
BKG-878,https://its.it.lan.com/browse/BKG-878,,2017-06-20,,2017-07-31,2017-07-31,2017-07-31,2017-07-31,2017-08-01,Story,
BKG-879,https://its.it.lan.com/browse/BKG-879,,2017-06-20,,2017-07-31,2017-07-31,2017-07-31,2017-07-31,2017-08-01,Story,
BKG-880,https://its.it.lan.com/browse/BKG-880,,2017-06-20,,2017-06-20,2017-06-20,2017-06-20,2017-06-20,2017-06-20,Task,
BKG-881,https://its.it.lan.com/browse/BKG-881,,2017-06-20,,2017-06-20,2017-06-20,2017-06-21,2017-06-22,2017-06-23,Task,
BKG-882,https://its.it.lan.com/browse/BKG-882,,2017-06-21,,2017-06-22,2017-06-22,2017-06-23,2017-06-23,2017-06-23,Task,
BKG-883,https://its.it.lan.com/browse/BKG-883,,2017-06-22,,2017-06-23,2017-06-23,2017-06-29,2017-06-29,2017-06-30,Bug,
BKG-887,https://its.it.lan.com/browse/BKG-887,,2017-06-27,,2017-06-27,2017-06-27,2017-06-27,2017-06-27,2017-06-27,Task,
BKG-888,https://its.it.lan.com/browse/BKG-888,,2017-06-29,,2017-07-03,2017-07-03,2017-07-06,2017-07-07,2017-07-07,Task,
BKG-889,https://its.it.lan.com/browse/BKG-889,,2017-06-30,,2017-06-30,2017-07-03,2017-07-03,2017-07-04,2017-07-06,Task,
BKG-891,https://its.it.lan.com/browse/BKG-891,,2017-07-03,,2017-07-03,2017-07-04,,,2017-07-10,Spike,
BKG-892,https://its.it.lan.com/browse/BKG-892,,2017-07-03,,2017-07-03,2017-07-04,,,2017-07-06,Spike,
BKG-893,https://its.it.lan.com/browse/BKG-893,,2017-07-04,,2017-07-04,2017-07-04,2017-07-11,2017-07-13,2017-07-13,Task,
BKG-896,https://its.it.lan.com/browse/BKG-896,,2017-07-06,,2017-07-06,2017-07-10,2017-07-13,2017-07-13,2017-07-13,Bug,
BKG-897,https://its.it.lan.com/browse/BKG-897,,2017-07-06,,2017-07-10,2017-07-10,2017-07-21,2017-07-21,2017-07-24,Bug,
BKG-898,https://its.it.lan.com/browse/BKG-898,,2017-07-07,,2017-10-09,2017-10-10,2017-10-16,2017-10-17,2017-10-19,Story,
BKG-899,https://its.it.lan.com/browse/BKG-899,,2017-07-07,,2017-07-12,2017-07-12,2017-07-13,2017-07-13,2017-07-13,Bug,
BKG-900,https://its.it.lan.com/browse/BKG-900,,2017-07-07,,2017-07-07,2017-07-07,2017-07-07,2017-07-07,2017-07-07,Task,
BKG-902,https://its.it.lan.com/browse/BKG-902,,2017-07-10,,2017-07-10,2017-07-10,2017-07-11,2017-07-12,2017-07-17,Task,
BKG-906,https://its.it.lan.com/browse/BKG-906,,2017-07-11,,2017-07-13,2017-07-13,2017-07-19,2017-07-19,2017-07-19,Task,
BKG-907,https://its.it.lan.com/browse/BKG-907,,2017-07-12,,2017-07-18,2017-07-18,2017-07-18,2017-07-18,2017-07-19,Task,
BKG-908,https://its.it.lan.com/browse/BKG-908,,2017-07-12,,2017-07-18,2017-07-18,2017-07-18,2017-07-18,2017-07-21,Task,
BKG-909,https://its.it.lan.com/browse/BKG-909,,2017-07-12,,2017-07-18,2017-07-18,2017-07-18,2017-07-18,2017-07-20,Task,
BKG-910,https://its.it.lan.com/browse/BKG-910,,2017-07-13,,2017-07-13,2017-07-13,2017-07-13,2017-07-13,2017-07-13,Task,
BKG-911,https://its.it.lan.com/browse/BKG-911,,2017-07-14,,2017-07-14,2017-07-17,2017-07-18,2017-07-18,2017-07-19,Task,
BKG-912,https://its.it.lan.com/browse/BKG-912,,2017-07-17,,2017-07-17,2017-07-17,2017-07-17,2017-07-17,2017-07-17,Task,
BKG-913,https://its.it.lan.com/browse/BKG-913,,2017-07-17,,2017-07-17,2017-07-17,2017-07-17,2017-07-17,2017-07-17,Task,
BKG-914,https://its.it.lan.com/browse/BKG-914,,2017-07-17,,2017-07-17,2017-07-17,2017-07-17,2017-07-17,2017-07-17,Task,
BKG-915,https://its.it.lan.com/browse/BKG-915,,2017-07-17,,2017-07-17,2017-07-17,2017-07-17,2017-07-17,2017-07-17,Task,
BKG-918,https://its.it.lan.com/browse/BKG-918,,2017-07-18,,2017-07-18,2017-07-19,2017-07-21,2017-07-21,2017-07-24,Task,
BKG-919,https://its.it.lan.com/browse/BKG-919,,2017-07-19,,2017-07-24,2017-07-25,2017-07-26,2017-07-26,2017-07-26,Task,
BKG-920,https://its.it.lan.com/browse/BKG-920,,2017-07-19,,2017-07-24,2017-07-24,2017-07-25,2017-07-26,2017-07-31,Task,
BKG-921,https://its.it.lan.com/browse/BKG-921,,2017-07-19,,2017-07-19,2017-07-19,2017-07-19,2017-07-19,2017-07-21,Task,
BKG-922,https://its.it.lan.com/browse/BKG-922,,2017-07-20,,2017-10-02,2017-10-02,2017-10-02,2017-10-03,2017-10-03,Task,
BKG-923,https://its.it.lan.com/browse/BKG-923,,2017-07-20,,2017-10-03,2017-10-03,2017-10-03,2017-10-04,2017-10-04,Task,
BKG-924,https://its.it.lan.com/browse/BKG-924,,2017-07-20,,2017-09-20,2017-09-20,2017-09-22,2017-09-25,2017-09-26,Task,
BKG-925,https://its.it.lan.com/browse/BKG-925,,2017-07-20,,2017-09-19,2017-09-19,2017-09-26,2017-09-27,2017-09-28,Story,
BKG-927,https://its.it.lan.com/browse/BKG-927,,2017-07-21,,2017-07-21,2017-07-21,2017-07-21,2017-07-21,2017-07-24,Task,
BKG-928,https://its.it.lan.com/browse/BKG-928,,2017-07-21,,2017-07-21,2017-07-24,2017-07-24,2017-07-24,2017-07-24,Task,
BKG-929,https://its.it.lan.com/browse/BKG-929,,2017-07-21,,2017-07-21,2017-07-24,2017-07-24,2017-07-24,2017-07-24,Task,
BKG-930,https://its.it.lan.com/browse/BKG-930,,2017-07-21,,2017-07-21,2017-07-24,2017-07-24,2017-07-24,2017-07-24,Task,
BKG-932,https://its.it.lan.com/browse/BKG-932,,2017-07-24,,2017-07-24,2017-07-24,,,2017-07-26,Spike,
BKG-933,https://its.it.lan.com/browse/BKG-933,,2017-07-24,,2017-07-24,2017-07-24,2017-07-24,2017-07-24,2017-07-24,Task,
BKG-934,https://its.it.lan.com/browse/BKG-934,,2017-07-24,,2017-09-21,2017-09-26,2017-10-10,2017-10-11,2017-10-12,Story,
BKG-935,https://its.it.lan.com/browse/BKG-935,,2017-07-24,,2017-09-21,2017-09-26,2017-09-28,2017-09-28,2017-09-28,Story,
BKG-936,https://its.it.lan.com/browse/BKG-936,,2017-07-24,,2017-09-21,2017-09-28,2017-10-19,2017-10-19,2017-10-20,Story,
BKG-937,https://its.it.lan.com/browse/BKG-937,,2017-07-24,,2017-07-24,2017-07-24,2017-07-25,2017-07-25,2017-07-25,Task,
BKG-938,https://its.it.lan.com/browse/BKG-938,,2017-07-24,,2017-07-24,2017-07-24,2017-07-25,2017-07-25,2017-07-25,Task,
BKG-939,https://its.it.lan.com/browse/BKG-939,,2017-07-24,,2017-07-24,2017-07-24,2017-07-24,2017-07-24,2017-07-24,Task,
BKG-940,https://its.it.lan.com/browse/BKG-940,,2017-07-24,,2017-07-24,2017-07-24,2017-07-24,2017-07-24,2017-07-24,Task,
BKG-941,https://its.it.lan.com/browse/BKG-941,,2017-07-24,,2017-07-24,2017-07-24,2017-07-24,2017-07-24,2017-07-24,Task,
BKG-942,https://its.it.lan.com/browse/BKG-942,,2017-07-25,,2017-07-26,2017-07-27,,,2017-07-28,Spike,
BKG-944,https://its.it.lan.com/browse/BKG-944,,2017-07-26,,2017-07-26,2017-07-26,2017-08-01,2017-08-01,2017-08-02,Task,
BKG-945,https://its.it.lan.com/browse/BKG-945,,2017-07-26,,2017-07-26,2017-07-27,2017-08-01,2017-08-01,2017-08-02,Task,
BKG-946,https://its.it.lan.com/browse/BKG-946,,2017-07-26,,2017-07-26,2017-07-26,,,2017-07-31,Spike,
BKG-947,https://its.it.lan.com/browse/BKG-947,,2017-07-27,,2017-07-27,2017-07-28,,,2017-08-18,Task,
BKG-948,https://its.it.lan.com/browse/BKG-948,,2017-07-27,,2017-07-27,2017-07-27,2017-08-24,2017-08-25,2017-09-04,Task,
BKG-949,https://its.it.lan.com/browse/BKG-949,,2017-07-27,,2017-07-27,2017-07-31,2017-08-30,2017-09-01,2017-09-01,Task,
BKG-950,https://its.it.lan.com/browse/BKG-950,,2017-07-28,,2017-07-28,2017-07-28,2017-07-28,2017-07-28,2017-07-28,Task,
BKG-953,https://its.it.lan.com/browse/BKG-953,,2017-07-31,,2017-07-31,2017-07-31,2017-07-31,2017-07-31,2017-07-31,Bug,
BKG-955,https://its.it.lan.com/browse/BKG-955,,2017-07-31,,2017-07-31,2017-07-31,2017-08-01,2017-08-04,2017-08-08,Bug,
BKG-959,https://its.it.lan.com/browse/BKG-959,,2017-07-31,,2017-08-18,2017-08-18,2017-08-18,2017-08-18,2017-08-18,Bug,
BKG-964,https://its.it.lan.com/browse/BKG-964,,2017-07-31,,2017-07-31,2017-07-31,2017-08-01,2017-08-01,2017-08-01,Bug,
BKG-965,https://its.it.lan.com/browse/BKG-965,,2017-08-01,,2017-08-01,2017-08-01,2017-08-04,2017-08-07,2017-08-17,Story,
BKG-967,https://its.it.lan.com/browse/BKG-967,,2017-08-02,,,,,,,Bug,
BKG-968,https://its.it.lan.com/browse/BKG-968,,2017-08-02,,2017-08-02,2017-08-21,2017-08-22,2017-08-22,2017-08-22,Task,
BKG-969,https://its.it.lan.com/browse/BKG-969,,2017-08-02,,2017-08-02,2017-08-04,2017-08-04,2017-08-04,2017-08-17,Task,
BKG-970,https://its.it.lan.com/browse/BKG-970,,2017-08-03,,2017-08-18,2017-08-18,2017-09-06,2017-09-12,2017-09-13,Story,
BKG-972,https://its.it.lan.com/browse/BKG-972,,2017-08-04,,2017-08-04,2017-08-04,2017-08-04,2017-08-04,2017-08-04,Bug,
BKG-973,https://its.it.lan.com/browse/BKG-973,,2017-08-10,,2017-10-03,2017-10-03,2017-10-05,2017-10-09,2017-10-18,Story,
BKG-974,https://its.it.lan.com/browse/BKG-974,,2017-08-15,,2017-08-15,2017-08-18,2017-08-21,2017-08-21,2017-08-21,Task,
BKG-975,https://its.it.lan.com/browse/BKG-975,,2017-08-15,,2017-08-18,2017-08-18,2017-08-18,2017-08-18,2017-08-18,Task,
BKG-976,https://its.it.lan.com/browse/BKG-976,,2017-08-15,,2017-08-18,2017-08-22,2017-08-22,2017-08-22,2017-08-22,Task,
BKG-978,https://its.it.lan.com/browse/BKG-978,,2017-08-17,,2017-08-17,2017-08-17,2017-08-17,2017-08-17,2017-08-17,Task,
BKG-979,https://its.it.lan.com/browse/BKG-979,,2017-08-17,,2017-08-17,2017-08-17,2017-08-17,2017-08-17,2017-08-17,Task,
BKG-980,https://its.it.lan.com/browse/BKG-980,,2017-08-17,,2017-08-17,2017-08-17,2017-08-17,2017-08-17,2017-08-17,Task,
BKG-981,https://its.it.lan.com/browse/BKG-981,,2017-08-17,,2017-08-17,2017-08-17,2017-08-17,2017-08-17,2017-08-17,Task,
BKG-982,https://its.it.lan.com/browse/BKG-982,,2017-08-17,,2017-08-18,2017-08-18,2017-08-18,2017-08-18,2017-08-18,Bug,
BKG-983,https://its.it.lan.com/browse/BKG-983,,2017-08-18,,2017-08-18,2017-08-21,2017-08-22,2017-08-22,2017-08-22,Task,
BKG-984,https://its.it.lan.com/browse/BKG-984,,2017-08-18,,2017-08-18,2017-08-18,2017-08-21,2017-08-21,2017-08-21,Task,
BKG-985,https://its.it.lan.com/browse/BKG-985,,2017-08-18,,,,,,,Task,
BKG-986,https://its.it.lan.com/browse/BKG-986,,2017-08-18,,2017-09-18,2017-09-18,,,2017-10-16,Spike,
BKG-987,https://its.it.lan.com/browse/BKG-987,,2017-08-18,,2017-09-18,2017-09-18,,,2017-09-28,Spike,
BKG-988,https://its.it.lan.com/browse/BKG-988,,2017-08-18,,2017-08-24,2017-08-24,,,2017-08-24,Spike,
BKG-991,https://its.it.lan.com/browse/BKG-991,,2017-08-18,,2017-09-20,2017-10-05,,,2017-10-05,Spike,
BKG-992,https://its.it.lan.com/browse/BKG-992,,2017-08-18,,2017-08-23,2017-08-23,,,2017-08-23,Spike,
BKG-1000,https://its.it.lan.com/browse/BKG-1000,,2017-08-21,,2017-08-21,2017-08-24,2017-09-06,2017-09-07,2017-09-13,Story,
BKG-1001,https://its.it.lan.com/browse/BKG-1001,,2017-08-21,,2017-08-28,2017-08-28,2017-09-06,2017-09-07,2017-09-13,Story,
BKG-1005,https://its.it.lan.com/browse/BKG-1005,,2017-08-22,,2017-08-22,2017-08-22,2017-08-22,2017-08-22,2017-08-22,Bug,
BKG-1006,https://its.it.lan.com/browse/BKG-1006,,2017-08-22,,2017-08-23,2017-08-24,,,2017-09-01,Spike,
BKG-1007,https://its.it.lan.com/browse/BKG-1007,,2017-08-23,,2017-08-23,2017-08-23,2017-08-24,2017-08-24,2017-08-24,Task,
BKG-1008,https://its.it.lan.com/browse/BKG-1008,,2017-08-23,,2017-08-24,2017-09-06,2017-09-14,2017-09-15,2017-09-19,Task,
BKG-1009,https://its.it.lan.com/browse/BKG-1009,,2017-08-23,,2017-08-23,2017-08-23,,,2017-09-05,Spike,
BKG-1012,https://its.it.lan.com/browse/BKG-1012,,2017-08-24,,2017-08-30,2017-09-04,2017-09-05,2017-09-05,2017-09-06,Task,
BKG-1016,https://its.it.lan.com/browse/BKG-1016,,2017-08-25,,2017-08-30,2017-09-04,2017-09-08,2017-09-08,2017-09-08,Task,
BKG-1017,https://its.it.lan.com/browse/BKG-1017,,2017-08-25,,2017-08-30,2017-09-05,2017-09-13,2017-09-14,2017-09-14,Task,
BKG-1018,https://its.it.lan.com/browse/BKG-1018,,2017-08-25,,2017-08-30,2017-08-30,2017-09-04,2017-09-04,2017-09-05,Task,
BKG-1022,https://its.it.lan.com/browse/BKG-1022,,2017-08-25,,2017-12-26,2017-12-26,2017-12-27,2017-12-29,2018-01-11,Story,
BKG-1023,https://its.it.lan.com/browse/BKG-1023,,2017-08-25,,2017-11-22,2017-11-22,2017-11-29,2017-12-04,2017-12-04,Story,
BKG-1026,https://its.it.lan.com/browse/BKG-1026,,2017-08-25,,,,,,2017-11-21,Story,
BKG-1027,https://its.it.lan.com/browse/BKG-1027,,2017-08-25,,2017-11-23,2017-11-27,2017-12-06,2017-12-11,2017-12-12,Story,
BKG-1028,https://its.it.lan.com/browse/BKG-1028,,2017-08-25,,2017-11-06,2017-11-07,2017-11-15,2017-11-15,2017-11-16,Story,
BKG-1030,https://its.it.lan.com/browse/BKG-1030,,2017-08-25,,,,,,2017-11-21,Story,
BKG-1031,https://its.it.lan.com/browse/BKG-1031,,2017-08-25,,2017-11-29,2017-12-04,2017-12-07,2017-12-12,2017-12-13,Story,
BKG-1032,https://its.it.lan.com/browse/BKG-1032,,2017-08-25,,2017-10-24,2017-10-24,2017-11-01,2017-11-08,2017-11-09,Story,
BKG-1034,https://its.it.lan.com/browse/BKG-1034,,2017-08-25,,,,,,2017-11-22,Story,
BKG-1035,https://its.it.lan.com/browse/BKG-1035,,2017-08-25,,2017-12-06,2017-12-11,2017-12-14,2017-12-14,2017-12-15,Story,
BKG-1036,https://its.it.lan.com/browse/BKG-1036,,2017-08-25,,2017-10-30,2017-10-30,2017-10-31,2017-11-06,2017-11-06,Story,
BKG-1038,https://its.it.lan.com/browse/BKG-1038,,2017-08-25,,,,,,2017-11-22,Story,
BKG-1039,https://its.it.lan.com/browse/BKG-1039,,2017-08-29,,2017-08-29,2017-08-29,2017-08-29,2017-08-29,2017-08-29,Task,
BKG-1040,https://its.it.lan.com/browse/BKG-1040,,2017-08-30,,,,,,2017-09-13,Story,
BKG-1041,https://its.it.lan.com/browse/BKG-1041,,2017-08-30,,,,,,2017-09-13,Story,
BKG-1042,https://its.it.lan.com/browse/BKG-1042,,2017-08-30,,2017-09-13,2017-09-13,2017-09-15,2017-09-18,2017-09-19,Story,
BKG-1043,https://its.it.lan.com/browse/BKG-1043,,2017-08-30,,2017-09-15,2017-09-15,2017-09-19,2017-09-20,2017-09-21,Story,
BKG-1044,https://its.it.lan.com/browse/BKG-1044,,2017-08-31,,2017-08-31,2017-09-01,2017-09-04,2017-09-05,2017-09-05,Task,
BKG-1045,https://its.it.lan.com/browse/BKG-1045,,2017-08-31,,2017-08-31,2017-08-31,2017-08-31,2017-08-31,2017-09-04,Bug,
BKG-1046,https://its.it.lan.com/browse/BKG-1046,,2017-08-31,,2017-08-31,2017-08-31,2017-08-31,2017-08-31,2017-09-01,Task,
BKG-1047,https://its.it.lan.com/browse/BKG-1047,,2017-09-04,,2017-09-04,2017-09-04,2017-09-04,2017-09-04,2017-09-06,Task,
BKG-1048,https://its.it.lan.com/browse/BKG-1048,,2017-09-04,,2017-09-13,2017-09-13,2017-09-15,2017-09-15,2017-09-18,Bug,
BKG-1049,https://its.it.lan.com/browse/BKG-1049,,2017-09-05,,2017-09-05,2017-09-05,2017-09-05,2017-09-05,2017-09-05,Task,
BKG-1050,https://its.it.lan.com/browse/BKG-1050,,2017-09-06,,2017-09-06,2017-09-11,2017-09-11,2017-09-11,2017-09-12,Task,
BKG-1059,https://its.it.lan.com/browse/BKG-1059,,2017-09-06,,2017-09-07,2017-09-08,2017-09-11,2017-09-11,2017-09-12,Task,
BKG-1061,https://its.it.lan.com/browse/BKG-1061,,2017-09-06,,2017-09-07,2017-09-07,2017-09-07,2017-09-07,2017-09-07,Task,
BKG-1062,https://its.it.lan.com/browse/BKG-1062,,2017-09-06,,2017-09-07,2017-09-12,2017-09-12,2017-09-14,2017-09-14,Task,
BKG-1068,https://its.it.lan.com/browse/BKG-1068,,2017-09-07,,2017-09-08,2017-09-08,2017-09-11,2017-09-12,2017-09-13,Story,
BKG-1069,https://its.it.lan.com/browse/BKG-1069,,2017-09-08,,2017-09-21,2017-09-22,2017-09-28,2017-10-02,2017-10-04,Story,
BKG-1070,https://its.it.lan.com/browse/BKG-1070,,2017-09-11,,2017-09-11,2017-09-11,2017-09-12,2017-09-12,2017-09-13,Bug,
BKG-1071,https://its.it.lan.com/browse/BKG-1071,,2017-09-12,,2017-09-12,2017-09-12,2017-09-13,2017-09-13,2017-09-13,Task,
BKG-1072,https://its.it.lan.com/browse/BKG-1072,,2017-09-12,,2017-09-19,2017-09-19,2017-09-19,2017-09-19,2017-09-21,Task,
BKG-1074,https://its.it.lan.com/browse/BKG-1074,,2017-09-13,,2017-09-14,2017-09-14,2017-09-18,2017-09-18,2017-09-19,Task,
BKG-1075,https://its.it.lan.com/browse/BKG-1075,,2017-09-13,,2017-09-13,2017-09-14,2017-09-14,2017-09-15,2017-09-15,Story,
BKG-1082,https://its.it.lan.com/browse/BKG-1082,,2017-09-20,,2017-09-20,2017-09-21,2017-09-25,2017-09-25,2017-09-26,Bug,
BKG-1083,https://its.it.lan.com/browse/BKG-1083,,2017-09-21,,2017-09-21,2017-09-21,2017-09-21,2017-09-21,2017-09-21,Story,
BKG-1084,https://its.it.lan.com/browse/BKG-1084,,2017-09-21,,2017-10-02,2017-10-05,2017-10-16,2017-10-17,2017-10-18,Story,
BKG-1085,https://its.it.lan.com/browse/BKG-1085,,2017-09-21,,,,,,2017-09-29,Story,
BKG-1087,https://its.it.lan.com/browse/BKG-1087,,2017-09-21,,,,,,2017-09-29,Story,
BKG-1088,https://its.it.lan.com/browse/BKG-1088,,2017-09-21,,,,,,2017-09-29,Story,
BKG-1089,https://its.it.lan.com/browse/BKG-1089,,2017-09-21,,,,,,2017-09-29,Story,
BKG-1090,https://its.it.lan.com/browse/BKG-1090,,2017-09-21,,,,,,2017-10-05,Story,
BKG-1091,https://its.it.lan.com/browse/BKG-1091,,2017-09-21,,,,,,2017-10-05,Story,
BKG-1092,https://its.it.lan.com/browse/BKG-1092,,2017-09-21,,,,,,2017-10-05,Story,
BKG-1093,https://its.it.lan.com/browse/BKG-1093,,2017-09-21,,,,,,2017-10-05,Story,
BKG-1096,https://its.it.lan.com/browse/BKG-1096,,2017-09-22,,2017-09-26,2017-09-26,2017-09-28,2017-09-28,2017-10-02,Bug,
BKG-1097,https://its.it.lan.com/browse/BKG-1097,,2017-09-25,,2017-09-25,2017-09-25,2017-09-25,2017-09-25,2017-09-25,Bug,
BKG-1098,https://its.it.lan.com/browse/BKG-1098,,2017-09-25,,2017-09-25,2017-09-25,2017-09-25,2017-09-25,2017-09-28,Task,
BKG-1099,https://its.it.lan.com/browse/BKG-1099,,2017-09-25,,2017-09-25,2017-09-25,2017-09-25,2017-09-25,2017-09-26,Task,
BKG-1100,https://its.it.lan.com/browse/BKG-1100,,2017-09-25,,2017-09-25,2017-09-25,2017-09-25,2017-09-25,2017-09-25,Task,
BKG-1101,https://its.it.lan.com/browse/BKG-1101,,2017-09-25,,2018-03-09,2018-03-09,2018-03-12,2018-03-13,2018-03-13,Task,
BKG-1102,https://its.it.lan.com/browse/BKG-1102,,2017-09-25,,2018-03-13,2018-03-14,2018-03-16,2018-03-16,2018-05-03,Task,
BKG-1104,https://its.it.lan.com/browse/BKG-1104,,2017-09-25,,,,,,,Task,
BKG-1105,https://its.it.lan.com/browse/BKG-1105,,2017-09-26,,2017-09-26,2017-09-26,2017-09-26,2017-09-27,2017-09-27,Task,
BKG-1106,https://its.it.lan.com/browse/BKG-1106,,2017-09-27,,2017-09-27,2017-09-27,2017-09-27,2017-09-27,2017-09-28,Task,
BKG-1108,https://its.it.lan.com/browse/BKG-1108,,2017-09-28,,2017-09-28,2017-09-28,2017-10-18,2017-10-18,2017-10-18,Task,
BKG-1111,https://its.it.lan.com/browse/BKG-1111,,2017-10-02,,2017-10-02,2017-10-03,2017-10-04,2017-10-04,2017-10-04,Story,
BKG-1112,https://its.it.lan.com/browse/BKG-1112,,2017-10-03,,2017-11-22,2017-11-22,2017-11-24,2017-11-27,2017-11-27,Task,
BKG-1113,https://its.it.lan.com/browse/BKG-1113,,2017-10-03,,2017-10-03,2017-10-04,2017-10-05,2017-10-11,2017-10-12,Task,
BKG-1114,https://its.it.lan.com/browse/BKG-1114,,2017-10-03,,2017-10-18,2017-10-18,2017-10-18,2017-10-18,2017-10-18,Task,
BKG-1115,https://its.it.lan.com/browse/BKG-1115,,2017-10-04,,2017-10-31,2017-10-31,2017-10-31,2017-10-31,2017-11-01,Task,
BKG-1116,https://its.it.lan.com/browse/BKG-1116,,2017-10-05,,2017-10-06,2017-10-06,2017-10-11,2017-10-11,2017-10-12,Task,
BKG-1117,https://its.it.lan.com/browse/BKG-1117,,2017-10-05,,2017-10-24,2017-10-24,2018-02-14,2018-02-14,2018-02-16,Bug,
BKG-1118,https://its.it.lan.com/browse/BKG-1118,,2017-10-06,,2017-10-06,2017-10-06,2017-10-06,2017-10-06,2017-10-09,Task,
BKG-1119,https://its.it.lan.com/browse/BKG-1119,,2017-10-06,,,,,,2017-10-11,Bug,
BKG-1120,https://its.it.lan.com/browse/BKG-1120,,2017-10-06,,2017-10-06,2017-10-06,2017-10-17,2017-10-18,2017-10-19,Task,
